"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*052i4*","Bjorn Engels","AVL","D","307","FA","AVL 1<br/>@WHU 1 F","79.75","4.69","0%","0%","17","1","2","0","1","5","2","1","0","0","1","29","83","1","57","0","32","3"
"*04ge6*","Joe Willock","ARS","M","309","FA","WAT 2<br/>@ARS 3 F","79","2.72","2%","-1%","29","1","12","1","5","15","19","2","0","0","2","3","8","21","7","0","0","1"
"*02lv9*","James Milner","LIV","M","308","FA","LIV 3<br/>@NEW 1 F","79","3.59","1%","0%","22","2","10","2","4","9","7","4","0","0","1","8","16","8","13","0","1","4"
"*05gcn*","Steven Bergwijn","TOT","F","310","NEAL","TOT 1<br/>@CRY 1 F","78","5.57","0%","0%","14","3","13","1","4","5","13","2","0","0","4","3","5","8","7","0","0","2"
"*03ysd*","Sam Byram","NOR","D","311","FA","NOR 0<br/>@MCI 5 F","77.75","4.57","0%","0%","17","0","3","0","2","21","6","4","0","0","2","24","63","6","42","0","23","3"
"*04qr3*","Ruben Vinagre","WOL","D","312","FA","WOL 0<br/>@CHE 2 F","76.25","4.77","0%","0%","16","0","5","0","0","12","15","1","0","0","9","8","15","20","6","0","0","3"
"*044ej*","Johann Gudmundsson","BUR","M","313","Wee Joe","BHA 2<br/>@BUR 1 F","75.5","6.29","0%","0%","12","1","13","1","2","2","4","0","0","0","12","7","5","4","7","0","0","4"
"*03632*","Matej Vydra","BUR","F","314","FA","BHA 2<br/>@BUR 1 F","75.5","3.97","0%","0%","19","2","8","1","10","3","7","0","0","0","0","1","6","6","18","0","0","5"
"*0326y*","Hector Bellerin","ARS","D","315","FA","WAT 2<br/>@ARS 3 F","75","5","0%","0%","15","1","3","0","2","12","13","2","0","0","2","18","18","17","12","0","11","4"
"*043qy*","Lewis Cook","BOU","M","316","FA","BOU 3<br/>@EVE 1 F","74","2.74","12%","0%","27","0","11","1","2","14","22","5","0","0","1","21","15","24","12","0","0","2"
"*05a6d*","Tariq Lamptey","CHE/BHA","D","317","FA","BHA 2<br/>@BUR 1 F","72","8","0%","0%","9","0","7","1","0","8","9","2","0","0","3","18","14","15","3","0","4","3"
"*02lp2*","Danny Rose","TOT/NEW","D","318","FA","LIV 3<br/>@NEW 1 F","71.25","3.1","0%","0%","23","0","14","0","0","24","7","7","0","0","9","16","39","13","20","0","27","5"
"*02lni*","Jesse Lingard","MUN","M","319","FA","MUN 2<br/>@LEI 0 F","71","3.23","0%","0%","22","1","20","0","6","8","12","3","0","0","0","2","0","13","2","0","0","1"
"*052h5*","Gabriel Martinelli","ARS","M,F","320","FA","WAT 2<br/>@ARS 3 F","70","5","45%","0%","14","3","2","1","5","16","14","1","0","0","0","3","5","9","10","0","0","2"
"*03dda*","Christian Atsu","NEW","M","321","FA","LIV 3<br/>@NEW 1 F","69.5","3.66","0%","0%","19","0","13","3","1","8","17","2","0","0","5","2","6","16","8","0","0","3"
"*05292*","Jack Stacey","BOU","D","322","FA","BOU 3<br/>@EVE 1 F","69.5","3.66","0%","0%","19","0","10","2","2","11","10","2","0","0","2","20","54","16","26","0","27","1"
"*02lnx*","Danny Welbeck","WAT","F","324","FA","WAT 2<br/>@ARS 3 F","68.5","3.81","89%","+1%","18","2","3","1","9","6","20","0","0","0","0","5","5","7","25","0","0","1"
"*0427g*","Andre Gray","WAT","F","325","FA","WAT 2<br/>@ARS 3 F","66.5","2.89","0%","0%","23","2","10","1","7","3","13","1","0","0","0","1","3","6","16","0","0","0"
"*032f5*","Paul Dummett","NEW","D","326","FA","LIV 3<br/>@NEW 1 F","65.75","4.11","0%","0%","16","0","4","0","1","17","1","2","0","0","2","19","61","1","27","1","20","5"
"*04ge8*","Reiss Nelson","ARS","F","328","FA","WAT 2<br/>@ARS 3 F","64.5","3.79","9%","0%","17","1","9","1","4","8","11","1","0","0","4","3","3","17","0","0","0","2"
"*032ah*","Dejan Lovren","LIV","D","327","FA","LIV 3<br/>@NEW 1 F","64.5","6.45","0%","0%","10","0","1","1","1","8","0","1","0","0","0","11","42","1","47","0","11","0"
"*03zsq*","Kyle Walker-Peters","TOT/SOU","D","329","FA","SHU 1<br/>@SOU 3 F","64.25","4.94","8%","-5%","13","0","6","1","0","13","10","1","0","0","1","15","17","22","9","0","12","2"
"*04spn*","Eric Garcia","MCI","D","330","Willy B","NOR 0<br/>@MCI 5 F","63.75","4.9","0%","0%","13","0","2","0","1","1","0","1","0","0","1","18","31","6","11","0","7","5"
"*04u6l*","Andre Gomes","EVE","M","332","FA","BOU 3<br/>@EVE 1 F","63","3.32","0%","0%","19","0","11","1","0","16","21","6","0","0","3","7","6","24","17","0","0","5"
"*02yl5*","John Stones","MCI","D","333","FA","NOR 0<br/>@MCI 5 F","62.25","3.89","4%","0%","16","0","2","0","1","9","0","0","0","0","0","8","29","4","42","0","16","3"
"*04ylt*","Chris Mepham","BOU","D","334","FA","BOU 3<br/>@EVE 1 F","62","5.17","0%","0%","12","1","1","0","2","9","2","1","0","0","1","17","64","4","35","0","19","1"
"*051kn*","Tom Trybull","NOR","M","335","FA","NOR 0<br/>@MCI 5 F","62","3.88","0%","0%","16","0","3","0","2","27","8","2","0","0","0","16","31","5","24","0","0","2"
"*04ru2*","Bernardo","BHA","D","336","FA","BHA 2<br/>@BUR 1 F","61.5","4.39","0%","0%","14","0","4","0","2","17","7","1","0","0","3","7","20","8","32","0","11","1"
"*05gbm*","Mbwana Samatta","AVL","F","337","FA","AVL 1<br/>@WHU 1 F","60.5","4.32","0%","0%","14","1","10","0","3","4","12","1","0","0","1","1","6","8","41","0","0","4"
"*02m7z*","Juan Mata","MUN","M","338","FA","MUN 2<br/>@LEI 0 F","60","3.16","0%","0%","19","0","18","2","2","3","9","1","0","0","4","0","1","3","3","0","0","4"
"*045yy*","Arthur Masuaku","WHU","D","339","FA","AVL 1<br/>@WHU 1 F","59.25","3.49","0%","0%","17","0","7","1","2","23","17","4","1","1","5","13","23","27","13","0","17","2"
"*0328o*","Robbie Brady","BUR","M","340","FA","BHA 2<br/>@BUR 1 F","58.5","3.44","0%","0%","17","1","9","2","1","8","9","1","0","0","0","5","7","6","10","0","0","1"
"*02m7d*","Nathaniel Chalobah","WAT","M","341","FA","WAT 2<br/>@ARS 3 F","58.5","2.66","0%","0%","22","0","9","1","0","9","10","1","0","0","1","16","19","5","19","0","0","2"
"*03rle*","Christian Fuchs","LEI","D","342","FA","MUN 2<br/>@LEI 0 F","58.25","5.3","0%","0%","11","0","2","0","1","9","3","0","0","0","2","16","23","2","19","0","6","2"
"*0452p*","Yan Valery","SOU","D","343","FA","SHU 1<br/>@SOU 3 F","58.25","5.3","0%","0%","11","0","2","1","2","8","18","1","0","0","3","12","29","13","19","0","7","1"
"*051kc*","Christoph Zimmermann","NOR","D","344","FA","NOR 0<br/>@MCI 5 F","57.75","3.4","0%","0%","17","0","2","1","1","20","4","3","0","0","0","18","87","4","27","0","27","3"
"*051kd*","Jamal Lewis","NOR","D","345","FA","NOR 0<br/>@MCI 5 F","56.75","2.03","0%","0%","28","1","15","0","4","34","25","4","0","0","10","29","57","33","7","0","56","3"
"*039vh*","Nabil Bentaleb","TOT/NEW","M","346","FA","LIV 3<br/>@NEW 1 F","56.5","4.71","0%","0%","12","0","8","0","0","12","2","2","0","0","0","19","8","7","15","0","0","2"
"*03fgq*","Daryl Janmaat","WAT","D","347","FA","WAT 2<br/>@ARS 3 F","56.25","7.03","0%","0%","8","0","6","1","0","10","3","1","0","0","6","6","19","5","2","1","4","4"
"*05m46*","Luke Thomas","LEI","D","348","OATW","MUN 2<br/>@LEI 0 F","55.25","18.42","0%","0%","3","0","10","1","0","0","3","0","0","0","9","4","7","3","5","0","0","1"
"*04lax*","Hamza Choudhury","LEI","M","349","FA","MUN 2<br/>@LEI 0 F","55","2.75","0%","0%","20","1","4","1","2","8","5","2","1","1","0","27","12","4","11","0","0","3"
"*02lm3*","Fabian Delph","EVE","M","350","FA","BOU 3<br/>@EVE 1 F","53.5","3.34","0%","0%","16","0","7","0","0","12","5","3","1","1","5","16","16","21","12","0","0","2"
"*03r8h*","Simon Francis","BOU","D","351","FA","BOU 3<br/>@EVE 1 F","51","3.4","0%","0%","15","0","4","0","0","9","1","3","1","1","3","20","66","4","47","0","21","1"
"*02m08*","Grant Hanley","NOR","D","352","FA","NOR 0<br/>@MCI 5 F","50.75","3.38","0%","0%","15","0","0","0","2","14","2","4","0","0","0","29","75","2","43","1","25","2"
"*03rn2*","Jose Holebas","WAT","D","353","FA","WAT 2<br/>@ARS 3 F","50.25","3.59","0%","0%","14","0","11","1","3","17","5","5","0","0","9","2","27","6","35","0","28","2"
"*055sf*","Arnaut Danjuma Groeneveld","BOU","F","354","FA","BOU 3<br/>@EVE 1 F","50","3.57","0%","0%","14","0","5","1","4","2","14","0","0","0","1","8","3","21","2","0","0","2"
"*051kj*","Mario Vrancic","NOR","M","355","FA","NOR 0<br/>@MCI 5 F","50","2.5","0%","0%","20","1","7","0","3","17","9","3","0","0","0","8","3","5","9","0","0","0"
"*04tsd*","Japhet Tanganga","TOT","D","356","FA","TOT 1<br/>@CRY 1 F","49","8.17","0%","0%","6","0","1","0","1","8","5","1","0","0","0","11","30","6","18","0","6","2"
"*04ml9*","Cenk Tosun","EVE/CRY","F","357","FA","BOU 3<br/>@EVE 1 F","49","4.9","0%","0%","10","2","5","0","5","2","8","0","0","0","0","0","2","7","12","0","0","2"
"*04mdn*","Anthony Gordon","EVE","M,F","358","FA","BOU 3<br/>@EVE 1 F","47.5","4.32","96%","-1%","11","0","6","1","1","8","8","0","0","0","4","8","1","11","1","0","0","1"
"*05gcq*","Daniel Podence","WOL","M","359","NEAL","WOL 0<br/>@CHE 2 F","46","5.11","0%","0%","9","1","5","1","3","3","4","0","0","0","1","3","1","7","0","0","0","3"
"*03yuo*","Keinan Davis","AVL","M,F","360","FA","AVL 1<br/>@WHU 1 F","46","2.56","0%","0%","18","0","5","1","5","1","11","0","0","0","0","0","3","12","25","0","0","1"
"*04t92*","Alireza Jahanbakhsh","BHA","F","361","FA","BHA 2<br/>@BUR 1 F","46","4.6","0%","0%","10","2","4","1","2","5","6","0","0","0","0","1","1","7","0","0","0","1"
"*051km*","Marco Stiepermann","NOR","M","362","FA","NOR 0<br/>@MCI 5 F","44.5","1.85","0%","0%","24","0","12","0","6","7","22","6","0","0","0","5","16","17","15","0","0","1"
"*04356*","Florian Lejeune","NEW","D","363","FA","LIV 3<br/>@NEW 1 F","44.25","7.38","0%","0%","6","2","1","0","3","4","2","0","0","0","0","11","13","4","9","0","10","1"
"*04rh9*","David Brooks","BOU","M","364","Noah B","BOU 3<br/>@EVE 1 F","43","4.78","8%","0%","9","1","6","0","2","4","6","1","0","0","5","2","1","12","0","0","0","1"
"*0329s*","Glenn Murray","BHA","F","365","FA","BHA 2<br/>@BUR 1 F","43","1.87","0%","0%","23","1","3","1","5","1","15","0","0","0","0","1","12","0","35","0","0","2"
"*055c0*","Ben Osborn","SHU","M","366","OATW","SHU 1<br/>@SOU 3 F","42.5","3.27","0%","0%","13","0","7","0","1","9","1","0","0","0","3","6","6","4","6","0","0","2"
"*03dxa*","Kevin Long","BUR","D","367","FA","BHA 2<br/>@BUR 1 F","41.75","5.22","0%","0%","8","0","0","0","0","5","0","0","0","0","0","3","27","0","25","0","5","2"
"*05gcx*","Josh Brownhill","BUR","M","368","FA","BHA 2<br/>@BUR 1 F","41","4.1","3%","0%","10","0","3","0","0","10","3","2","0","0","0","13","18","7","17","0","0","4"
"*04ge9*","Eddie Nketiah","ARS","F","369","FA","WAT 2<br/>@ARS 3 F","39.5","3.04","3%","0%","13","2","5","0","5","5","17","0","0","1","0","1","5","8","6","0","0","3"
"*043bx*","Michy Batshuayi","CHE","F","370","FA","WOL 0<br/>@CHE 2 F","38","2.38","0%","0%","16","1","3","2","2","0","4","0","0","0","0","0","1","6","6","0","0","0"
"*02m38*","Ryan Bennett","WOL/LEI","D","371","FA","MUN 2<br/>@LEI 0 F","38","2.38","0%","0%","16","0","2","0","0","6","1","2","0","0","2","16","34","0","24","0","17","3"
"*02opy*","Adam Lallana","LIV","M","372","FA","LIV 3<br/>@NEW 1 F","37.5","2.5","0%","0%","15","1","4","1","1","9","5","1","0","0","0","4","2","2","4","0","0","1"
"*051kk*","Moritz Leitner","NOR","M","373","FA","NOR 0<br/>@MCI 5 F","37.5","4.17","0%","0%","9","0","8","0","0","9","6","1","0","0","1","8","8","6","5","0","0","1"
"*051ki*","Ben Godfrey","NOR","D,M","374","FA","NOR 0<br/>@MCI 5 F","37","1.23","0%","0%","30","0","3","0","6","15","4","3","0","1","0","26","144","8","67","1","62","3"
"*05g49*","Lukas Rupp","NOR","M","375","FA","NOR 0<br/>@MCI 5 F","36.5","3.04","0%","0%","12","0","8","0","2","7","18","1","0","0","0","13","3","5","5","0","0","1"
"*052ju*","Matty Longstaff","NEW","M","376","FA","LIV 3<br/>@NEW 1 F","36","4","0%","0%","9","2","3","0","2","2","7","1","0","0","1","6","3","2","5","0","0","1"
"*02lpe*","Leighton Baines","EVE","D","378","FA","BOU 3<br/>@EVE 1 F","35.25","4.41","0%","0%","8","0","7","1","0","7","2","0","0","0","6","5","9","2","6","0","7","0"
"*04gyz*","Jairo Riedewald","CRY","M","379","FA","TOT 1<br/>@CRY 1 F","35","2.06","0%","0%","17","0","2","0","0","10","7","0","0","0","1","15","19","7","3","0","7","0"
"*05gcd*","Valentino Lazaro","NEW","M","380","FA","LIV 3<br/>@NEW 1 F","34","2.62","0%","0%","13","1","6","0","1","8","6","0","0","1","2","3","5","7","2","0","3","0"
"*04toz*","Max Meyer","CRY","M","381","FA","TOT 1<br/>@CRY 1 F","33.5","1.97","0%","0%","17","0","4","0","2","13","15","1","0","0","1","9","2","7","2","0","0","1"
"*05a6e*","Neco Williams","LIV","D","383","FA","LIV 3<br/>@NEW 1 F","32.25","5.38","98%","0%","6","0","2","0","1","4","1","1","0","0","4","8","3","6","5","0","2","1"
"*03dy4*","Wes Morgan","LEI","D","384","FA","MUN 2<br/>@LEI 0 F","31.25","2.84","0%","0%","11","0","0","0","2","1","1","0","0","0","0","7","19","2","19","0","6","1"
"*0522k*","Josip Drmic","NOR","F","385","FA","NOR 0<br/>@MCI 5 F","31","1.48","0%","0%","21","1","4","0","6","2","15","0","0","1","0","1","5","5","17","0","0","0"
"*0554t*","William Smallbone","SOU","M,F","386","FA","SHU 1<br/>@SOU 3 F","29.5","3.28","0%","0%","9","0","3","2","0","6","2","0","0","0","0","2","1","0","3","0","0","3"
"*03m1q*","DeAndre Yedlin","NEW","D","387","FA","LIV 3<br/>@NEW 1 F","29","1.81","0%","0%","16","1","7","0","1","13","5","3","0","0","6","9","18","0","8","0","16","1"
"*05746*","Emil Krafth","NEW","D","389","FA","LIV 3<br/>@NEW 1 F","28.5","1.68","0%","0%","17","0","1","1","0","11","3","0","0","0","1","9","36","4","8","0","20","3"
"*043by*","Nampalys Mendy","LEI","M","390","FA","MUN 2<br/>@LEI 0 F","24.5","3.5","0%","0%","7","0","3","0","1","5","2","0","0","0","2","6","4","1","5","0","0","1"
"*051wj*","Jota","AVL","M","391","FA","AVL 1<br/>@WHU 1 F","23","2.3","0%","0%","10","0","4","1","1","1","13","0","0","0","0","3","5","7","1","0","0","2"
"*04o82*","Curtis Jones","LIV","M","392","FA","LIV 3<br/>@NEW 1 F","21","3.5","19%","0%","6","1","0","0","2","4","4","0","0","0","0","2","0","2","2","0","0","1"
"*03tj9*","Xherdan Shaqiri","LIV","M,F","393","FA","LIV 3<br/>@NEW 1 F","20.5","2.93","0%","0%","7","1","3","0","1","0","4","0","0","0","2","0","0","2","3","0","0","1"
"*02lkj*","Jack Robinson","QPR/SHU","D","394","FA","SHU 1<br/>@SOU 3 F","20.25","3.38","0%","0%","6","0","2","0","0","5","1","0","0","0","1","7","19","1","14","0","11","1"
"*0522h*","Alexis Mac Allister","BHA","M","395","FA","BHA 2<br/>@BUR 1 F","20","2.22","85%","-2%","9","0","5","0","1","5","6","0","0","0","1","1","1","2","4","0","0","0"
"*02lnd*","Phil Jones","MUN","D","396","FA","MUN 2<br/>@LEI 0 F","19.25","9.62","0%","0%","2","0","0","0","1","3","0","0","0","0","0","4","9","1","13","0","3","0"
"*044nm*","Rob Holding","ARS","D","398","FA","WAT 2<br/>@ARS 3 F","19","2.38","0%","0%","8","0","0","0","0","1","2","1","0","0","0","5","40","2","17","0","9","1"
"*02lyo*","Luke Freeman","SHU","M","397","FA","SHU 1<br/>@SOU 3 F","19","1.73","0%","0%","11","0","3","0","0","4","14","2","0","0","3","9","5","7","4","0","0","1"
"*02m2y*","Neil Taylor","AVL","D","399","FA","AVL 1<br/>@WHU 1 F","18.5","1.32","0%","0%","14","0","6","0","0","11","2","2","0","0","1","20","26","2","9","0","24","2"
"*02ook*","Adrian Mariappa","WAT","D","401","FA","WAT 2<br/>@ARS 3 F","17.25","0.86","0%","0%","20","0","4","0","0","13","2","4","1","1","5","10","69","1","44","1","33","3"
"*04qfm*","Ryan Sessegnon","TOT","M","404","FA","TOT 1<br/>@CRY 1 F","16.5","2.75","25%","-1%","6","0","2","0","0","4","1","0","0","0","1","1","10","4","6","0","2","0"
"*05l27*","Jarrad Branthwaite","EVE","D","403","FA","BOU 3<br/>@EVE 1 F","16.5","4.12","23%","-1%","4","0","0","0","0","8","0","0","0","0","0","1","10","1","10","0","6","1"
"*0435u*","Eric Bailly","MUN","D","405","FA","MUN 2<br/>@LEI 0 F","16.25","4.06","0%","0%","4","0","0","0","0","0","1","0","0","0","0","3","7","1","7","0","1","1"
"*04qr9*","Morgan Gibbs-White","WOL","M","406","FA","WOL 0<br/>@CHE 2 F","16","2.29","99%","0%","7","0","3","1","0","0","0","0","0","0","0","1","0","1","4","0","0","0"
"*03ra3*","Odion Ighalo","WAT/MUN","F","407","FA","MUN 2<br/>@LEI 0 F","16","1.45","0%","0%","11","0","2","0","4","2","4","0","0","0","0","0","0","4","0","0","0","0"
"*02lpz*","Phil Jagielka","SHU","D","408","FA","SHU 1<br/>@SOU 3 F","15.75","2.62","0%","0%","6","0","0","0","0","4","0","0","0","0","1","4","19","0","14","0","6","0"
"*04yey*","Max Kilman","WOL","D","409","FA","WOL 0<br/>@CHE 2 F","15.25","5.08","19%","0%","3","0","0","0","0","2","1","0","0","0","0","4","7","1","11","0","2","0"
"*052cc*","Billy Gilmour","CHE","M","410","FA","WOL 0<br/>@CHE 2 F","15","2.5","0%","0%","6","0","4","0","0","2","4","0","0","0","0","3","2","2","2","0","0","1"
"*057cr*","Kevin Danso","SOU","D","412","FA","SHU 1<br/>@SOU 3 F","14.25","2.38","12%","0%","6","0","1","1","0","3","1","0","1","1","0","3","7","3","5","0","3","1"
"*03yxt*","Timothy Fosu-Mensah","MUN","D","413","OATW","MUN 2<br/>@LEI 0 F","14.25","4.75","0%","0%","3","0","2","0","0","1","0","1","0","0","1","5","1","1","1","0","1","1"
"*04mcg*","Ben Johnson","WHU","D,M","414","FA","AVL 1<br/>@WHU 1 F","13.75","4.58","0%","0%","3","0","1","0","0","4","1","0","0","0","2","3","9","1","6","0","3","0"
"*03m5c*","Ruben Loftus-Cheek","CHE","M","415","Wee Joe","WOL 0<br/>@CHE 2 F","12.5","1.79","0%","0%","7","0","1","1","0","0","4","0","0","0","0","1","2","3","3","0","0","1"
"*05gco*","Pablo Mari","ARS","D","416","FA","WAT 2<br/>@ARS 3 F","12.25","6.12","0%","0%","2","0","0","0","0","0","0","0","0","0","0","1","9","0","3","0","0","1"
"*05g2n*","Takumi Minamino","LIV","F","418","FA","LIV 3<br/>@NEW 1 F","11.5","1.15","0%","0%","10","0","1","0","2","2","6","0","0","0","1","0","3","4","3","0","0","0"
"*04kjb*","Ezequiel Schelotto","BHA","D","419","FA","BHA 2<br/>@BUR 1 F","11.5","1.44","0%","0%","8","0","0","0","1","3","6","1","0","0","2","7","14","4","6","0","5","0"
"*04qfz*","Diogo Dalot","MUN","D","421","FA","MUN 2<br/>@LEI 0 F","10.25","2.56","83%","-2%","4","0","0","0","0","2","2","0","0","0","0","2","1","0","3","0","1","1"
"*05g4f*","Gedson Fernandes","TOT","M","422","FA","TOT 1<br/>@CRY 1 F","8.5","1.21","0%","0%","7","0","2","0","0","0","1","0","0","0","2","1","0","2","0","0","0","0"
"*04toy*","Yoshinori Muto","NEW","F","423","FA","LIV 3<br/>@NEW 1 F","7.5","0.94","0%","0%","8","0","1","0","0","2","2","0","0","0","0","0","0","4","1","0","0","0"
"*056zd*","Adam Idah","NOR","F","424","FA","NOR 0<br/>@MCI 5 F","7","0.58","0%","0%","12","0","1","0","2","2","5","0","0","0","0","0","1","0","3","0","0","0"
"*02lyy*","Henri Lansbury","AVL","M","425","FA","AVL 1<br/>@WHU 1 F","7","0.7","0%","0%","10","0","2","0","0","2","0","0","0","0","0","0","2","0","2","0","0","0"
"*03dye*","Daniel Drinkwater","BUR/CHE/AVL","M","426","FA","AVL 1<br/>@WHU 1 F","6.5","1.3","0%","0%","5","0","1","0","0","3","3","1","0","0","0","6","5","0","0","0","0","0"
"*056iu*","Jean-Philippe Gbamin","EVE","M","427","FA","BOU 3<br/>@EVE 1 F","6","3","0%","0%","2","0","0","0","0","3","4","0","0","0","0","1","5","2","2","0","0","1"
"*03ys6*","Timm Klose","NOR","D","428","FA","NOR 0<br/>@MCI 5 F","5.75","0.82","0%","0%","7","0","0","0","0","1","0","0","0","0","0","8","23","0","17","0","13","0"
"*04c39*","Nathan Holland","WHU","M","429","FA","AVL 1<br/>@WHU 1 F","5.5","2.75","0%","0%","2","0","0","0","1","1","1","0","0","0","0","0","0","3","0","0","0","0"
"*05gd0*","Richairo Zivkovic","SHU","F","430","FA","SHU 1<br/>@SOU 3 F","5.5","1.1","0%","0%","5","0","2","0","0","2","3","0","0","0","1","0","0","0","0","0","0","0"
"*03r8k*","Charlie Daniels","BOU","D","431","FA","BOU 3<br/>@EVE 1 F","5.25","2.62","0%","0%","2","0","2","0","0","1","1","0","0","0","2","1","3","0","1","0","2","0"
"*03wpc*","Sam Surridge","BOU","F","432","FA","BOU 3<br/>@EVE 1 F","5","1.25","0%","0%","4","0","1","0","0","0","1","0","0","0","0","1","0","1","3","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","433","FA","TOT 1<br/>@CRY 1 F","4.75","1.19","97%","0%","4","0","4","0","0","2","3","1","0","0","3","3","1","1","0","0","4","0"
"*05745*","Albian Ajeti","WHU","F","434","FA","AVL 1<br/>@WHU 1 F","4.5","0.5","0%","0%","9","0","2","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0"
"*05am9*","Brandon Pierrick","CRY","M,F","435","FA","TOT 1<br/>@CRY 1 F","4.5","2.25","0%","0%","2","0","2","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0"
"*05g2o*","Joao Pedro","WAT","F","436","FA","WAT 2<br/>@ARS 3 F","4","1.33","100%","0%","3","0","0","0","0","0","2","0","0","0","1","0","0","3","2","0","0","0"
"*05g4e*","Ignacio Pussetto","WAT","M","437","FA","WAT 2<br/>@ARS 3 F","4","0.57","0%","0%","7","0","0","0","0","3","3","1","0","0","1","3","3","1","1","0","0","0"
"*02m3z*","Andrew Surman","BOU","M","438","FA","BOU 3<br/>@EVE 1 F","4","0.8","0%","0%","5","0","1","0","0","2","2","1","0","0","1","1","4","0","4","0","0","0"
"*03yti*","Jack Simpson","BOU","D","439","FA","BOU 3<br/>@EVE 1 F","3.25","0.81","0%","0%","4","0","1","0","0","2","2","0","0","0","0","2","13","3","4","0","6","0"
"*05m47*","George Hirst","LEI","F","440","FA","MUN 2<br/>@LEI 0 F","3","1.5","0%","0%","2","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0","0","0"
"*05gce*","Josh Martin","NOR","M","441","FA","NOR 0<br/>@MCI 5 F","3","0.6","0%","0%","5","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03819*","Mamadou Sakho","CRY","D","442","FA","TOT 1<br/>@CRY 1 F","3","0.21","0%","0%","14","0","1","0","0","5","4","1","0","1","0","21","44","2","16","0","21","0"
"*03xrs*","Axel Tuanzebe","MUN","D","445","FA","MUN 2<br/>@LEI 0 F","2.5","0.5","1%","0%","5","0","0","0","0","2","3","0","0","0","0","5","4","0","2","0","3","0"
"*05l0f*","Nathan Tella","SOU","M","444","FA","SHU 1<br/>@SOU 3 F","2.5","2.5","0%","0%","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"*056ix*","Bruno Jordao","WOL","M","446","FA","WOL 0<br/>@CHE 2 F","2","2","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k8*","Tommy Doyle","MCI","M","447","FA","NOR 0<br/>@MCI 5 F","2","2","0%","0%","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rf3*","Dimitri Foulquier","WAT","D","448","FA","WAT 2<br/>@ARS 3 F","2","0.67","0%","0%","3","0","0","0","0","0","1","0","0","0","0","2","2","2","0","0","1","0"
"*04kj4*","Juan Foyth","TOT","D","449","FA","TOT 1<br/>@CRY 1 F","2","0.5","0%","0%","4","0","1","0","0","3","1","1","0","0","0","2","2","2","2","0","3","0"
"*043bz*","Isaac Success Ajayi","WAT","F","450","FA","WAT 2<br/>@ARS 3 F","2","0.4","0%","0%","5","0","1","0","1","0","2","1","0","0","0","1","0","1","0","0","0","0"
"*0554l*","Jake Vokins","SOU","D","451","FA","SHU 1<br/>@SOU 3 F","1.75","1.75","0%","0%","1","0","1","0","0","2","1","0","0","0","0","0","1","0","0","0","1","0"
"*0452r*","Domingos Quina","WAT","M","452","FA","WAT 2<br/>@ARS 3 F","1.5","0.38","0%","0%","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","453","FA","TOT 1<br/>@CRY 1 F","1.5","0.21","0%","0%","7","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","456","FA","LIV 3<br/>@NEW 1 F","1","0.5","8%","0%","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*04spx*","Tahith Chong","MUN","M","454","FA","MUN 2<br/>@LEI 0 F","1","0.33","0%","0%","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*02lx5*","Leon Clarke","SHU","F","455","FA","SHU 1<br/>@SOU 3 F","1","0.5","0%","0%","2","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0"
"*051k5*","Lloyd Kelly","BOU","D","457","FA","BOU 3<br/>@EVE 1 F","1","0.12","0%","0%","8","0","2","0","0","5","3","2","0","0","1","6","14","2","11","0","15","1"
"*059j0*","Faustino Anjorin","CHE","M","458","FA","WOL 0<br/>@CHE 2 F","0.5","0.5","0%","0%","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"*02lzp*","Jack Wilshere","WHU","M","459","FA","AVL 1<br/>@WHU 1 F","0.5","0.06","0%","0%","8","0","0","0","0","0","9","0","0","0","0","1","0","1","6","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","588","FA","NOR 0<br/>@MCI 5 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0558w*","William Saliba","ARS","D","606","FA","WAT 2<br/>@ARS 3 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
