"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","Min","G","A","KP","AFKG","APKG","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","OG","GAO","CS"
"*04mdj*","Nathan Broadhead","EVE","M","455","FA","EVE 0<br/>@MCI 5 F","1.25","1.25","0%","0%","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","457","FA","MUN 2<br/>@WOL 1 F","1","1","2%","0%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04mmx*","Michael Obafemi","SOU","F","458","FA","SOU 0<br/>@WHU 3 F","1","0.25","0%","0%","4","54","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0"
"*05nil*","Leif Davis","LEE","D","459","FA","WBA 1<br/>@LEE 3 F","0.75","0.38","0%","0%","2","31","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"*05rdx*","Shola Shoretire","MUN","F","460","FA","MUN 2<br/>@WOL 1 F","0.5","0.25","0%","0%","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"*03dy4*","Wes Morgan","LEI","D","461","FA","TOT 4<br/>@LEI 2 F","0.25","0.08","0%","0%","3","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","584","FA","EVE 0<br/>@MCI 5 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","464","FA","NEW 2<br/>@FUL 0 F","0","0","99%","0%","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","BHA","M","484","FA","BHA 0<br/>@ARS 2 F","0","0","80%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rl4*","Crysencio Summerville","LEE","M","608","FA","WBA 1<br/>@LEE 3 F","0","0","79%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","483","FA","MUN 2<br/>@WOL 1 F","0","0","54%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","SHU","F","583","FA","BUR 0<br/>@SHU 1 F","0","0","45%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","CHE","D","560","FA","CHE 1<br/>@AVL 2 F","0","0","42%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","MCI","F","500","FA","EVE 0<br/>@MCI 5 F","0","0","32%","0%","1","39","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","4","0"
"*05t6z*","Tim Iroegbunam","WBA","M","540","FA","WBA 1<br/>@LEE 3 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","M","478","FA","CHE 1<br/>@AVL 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","615","FA","CRY 0<br/>@LIV 2 F","0","0","1%","0%","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4d*","Dennis Cirkin","TOT","D","491","FA","TOT 4<br/>@LEI 2 F","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nip*","Dane Scarlett","TOT","F","598","FA","TOT 4<br/>@LEI 2 F","0","0","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","WHU","D","467","FA","SOU 0<br/>@WHU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","589","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4r*","Sam Greenwood","LEE","F","525","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3u*","Joe Gelhardt","LEE","F","520","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r2t*","Niall Huggins","LEE","F","538","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","1","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05r93*","Tyler Onyango","EVE","M","582","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nio*","Alfie Devine","TOT","M","502","FA","TOT 4<br/>@LEI 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rka*","Reece Welch","EVE","D","621","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qez*","Florin Andone","BHA","F","465","FA","BHA 0<br/>@ARS 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j0*","Faustino Anjorin","CHE","M","466","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dda*","Christian Atsu","NEW","M","469","FA","NEW 2<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","471","FA","BHA 0<br/>@ARS 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lus*","Lewis Bate","CHE","M","474","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t94*","Adrian Bernabe","MCI","M","475","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gou*","Muhamed Besic","EVE","M","476","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gbo*","Leonardo Campana","WOL","F","486","FA","MUN 2<br/>@WOL 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjt*","Conor Coventry","WHU","M","494","FA","SOU 0<br/>@WHU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogl*","Charlie Cresswell","LEE","D","495","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k1*","Luke Cundle","WOL","M","496","FA","MUN 2<br/>@WOL 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*054ow*","Vontae Daley-Campbell","LEI","D","497","FA","TOT 4<br/>@LEI 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k8*","Tommy Doyle","MCI","M","504","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05roa*","Cody Drameh","LEE","D","505","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052i4*","Bjorn Engels","AVL","D","508","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mf8*","Nathan Ferguson","CRY","D","509","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpu*","Adam Forshaw","LEE","M","516","FA","WBA 1<br/>@LEE 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04shz*","Tyrese Francois","FUL","M","517","FA","NEW 2<br/>@FUL 0 F","0","0","0%","0%","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05afg*","Ethan Galbraith","MUN","M","518","FA","MUN 2<br/>@WOL 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o2r*","Antwoine Hackford","SHU","F","527","FA","BUR 0<br/>@SHU 1 F","0","0","0%","0%","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rey*","Kaine Hayden","AVL","M","531","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c39*","Nathan Holland","WHU","M","537","FA","SOU 0<br/>@WHU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnd*","Phil Jones","MUN","D","548","FA","MUN 2<br/>@WOL 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lk9*","Martin Kelly","CRY","D","550","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6f*","Billy Koumetio","LIV","D","553","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lyy*","Henri Lansbury","AVL","M","555","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4i*","Hayden Lindley","AVL","M","559","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r33*","Luke Mbete","MCI","D","571","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfn*","Kevin McDonald","FUL","M","572","FA","NEW 2<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4w*","Ademipo Odubeko","WHU","F","578","FA","SOU 0<br/>@WHU 3 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rff*","Jaden Philogene-Bidace","AVL","M","586","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rkb*","Isaac Price","EVE","M","587","FA","EVE 0<br/>@MCI 5 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r44*","Arjan Raikhy","AVL","M","588","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lq9*","Jack Rodwell","SHU","M","593","FA","BUR 0<br/>@SHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yr6*","Henri Saivet","NEW","M","597","FA","NEW 2<br/>@FUL 0 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r3z*","Sil Swinkels","AVL","D","609","FA","CHE 1<br/>@AVL 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l30*","Max Thompson","BUR","F","612","FA","BUR 0<br/>@SHU 1 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m65*","Connor Wickham","CRY","F","623","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043pi*","Ben Woodburn","LIV","M,F","624","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vya*","Sam Woods","CRY","D","625","FA","CRY 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4u*","Frederik Alves","WHU","D","463","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ret*","Ryan Astley","EVE","D","468","FA","EVE 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nnv*","Miguel Azeez","ARS","M","470","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4v*","Jamal Baptiste","WHU","D","472","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4n*","Louie Barry","AVL","F","473","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tsg*","Jamie Bowden","TOT","M","479","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t69*","Harry Boyes","SHU","D","480","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4l*","Mungo Bridge","AVL","F","481","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o2q*","Zak Brunt","SHU","M","482","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gdm*","Jake Cain","LIV","M","485","FA","CRY 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8l*","Oliver Casey","LEE","D","488","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r39*","Kgaogelo Chauke","SOU","M","489","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r43*","Benjamin Chrisene","AVL","M","490","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059j2*","Leighton Clarkson","LIV","M","492","FA","CRY 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nnu*","Ben Cottrell","ARS","M","493","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raj*","Ben Davies","LIV","D","498","FA","CRY 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh1*","Lars Dendoncker","BHA","M","501","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r2u*","Cheikh Diaby","WBA","F","503","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zyc*","Anthony Driscoll-Glennon","BUR","D","506","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r40*","Frankie Ealing","AVL","D","507","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05lo6*","Will Ferry","SOU","M","510","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8j*","Ryan Finnigan","SOU","M","511","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rkk*","William Fish","MUN","D","512","FA","MUN 2<br/>@WOL 1 F","0","0","-","-","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052i7*","Ethan Fitzhugh","LEI","M","513","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qza*","Shane Flynn","LEI","M","514","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ss7*","Taylor Gardner-Hickman","WBA","F","519","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tc9*","Claudio Gomes","MCI","M","522","FA","EVE 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o2n*","Kyron Gordon","SHU","D","523","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iv*","Peter Gwargis","BHA","M","526","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05reo*","Reece Hannam","CRY","D","528","FA","CRY 0<br/>@LIV 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4s*","George Harmon","WBA","D","529","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4q*","Sylvester Jasper","FUL","F","542","FA","NEW 2<br/>@FUL 0 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4k*","Taylor Jay-Hart","AVL","M","543","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ozb*","Jack Jenkins","LEE","M","544","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iw*","Teddy Jenks","BHA","M","545","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05reu*","Kyle John","EVE","D","546","FA","EVE 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rei*","Nile John","TOT","M","547","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8c*","Michal Karbownik","BHA","D","549","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4o*","Reda Khadra","BHA","M","551","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6f*","Toby King","WBA","M","552","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rdy*","Marcel Lavinier","TOT","D","556","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oj4*","Emmanuel Longelo","WHU","F","562","FA","SOU 0<br/>@WHU 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4d*","Nigel Lonwijk","WOL","D","563","FA","MUN 2<br/>@WOL 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjj*","Joel Lopez Salguero","ARS","D","564","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rc8*","Frankie Maguire","SHU","M","565","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r2b*","Anthony Mancini","BUR","M","566","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rej*","Dilan Markanday","TOT","F","567","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052jy*","Christian Marques","WOL","D","568","FA","MUN 2<br/>@WOL 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05swf*","Tawanda Maswanhise","LEI","M","570","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4p*","Richard Nartey","BUR","D","575","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz9*","Ben Nelson","LEI","D","576","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybj*","Felix Nmecha","MCI","M","577","FA","EVE 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052k2*","Taylor Perry","WOL","M","585","FA","MUN 2<br/>@WOL 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6i*","Lewis Richards","WOL","D","590","FA","MUN 2<br/>@WOL 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4t*","Rico Richards","WBA","M","591","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vg*","Lewis Richardson","BUR","M","592","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r41*","Callum Rowe","AVL","M","595","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4j*","Edward Rowe","AVL","M","596","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6a*","Femi Seriki","SHU","M","599","FA","BUR 0<br/>@SHU 1 F","0","0","-","-","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r92*","Thierry Small","EVE","D","600","FA","EVE 0<br/>@MCI 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r42*","Harrison Sohna","AVL","M","601","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rip*","Thanawat Suengchitthawon","LEI","M","607","FA","TOT 4<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4m*","Michael Tait","AVL","F","610","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ss6*","Caleb Taylor","WBA","D","611","FA","WBA 1<br/>@LEE 3 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r3y*","Jake Walker","AVL","D","617","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4z*","Jensen Weir","BHA","M","620","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iu*","Romaric Yapi","BHA","D","626","FA","BHA 0<br/>@ARS 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r45*","Brad Young","AVL","M","627","FA","CHE 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iu*","Jean-Philippe Gbamin","EVE","M","630","FA","EVE 0<br/>@MCI 5 F","-0.25","-0.25","0%","0%","1","10","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"*04qfj*","Denis Odoi","FUL","D","632","FA","NEW 2<br/>@FUL 0 F","-0.5","-0.17","0%","0%","3","270","0","0","1","0","0","1","3","2","1","0","1","5","5","1","1","6","0","0","10","0"
"*04y93*","Thakgalo Leshabela","LEI","M","631","FA","TOT 4<br/>@LEI 2 F","-0.5","-0.5","-","-","1","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
